payroll_id,date,month,quarter,year,type,employee_id,department,role,employment_type,base_salary_annual,gross_monthly_pay,bonus,taxes_withheld,net_pay,currency,status
PAY-009652,2025-02-05,2025-02,Q1 2025,2025,Payroll,EMP-00638,Finance,Controller,Contract,152750.24,12729.19,1765.32,3506.08,10988.43,USD,Processed
PAY-009653,2025-03-07,2025-03,Q1 2025,2025,Payroll,EMP-00638,Finance,Controller,Full-time,152750.24,12729.19,3177.65,2862.54,13044.3,USD,Processed
PAY-009654,2025-04-06,2025-04,Q2 2025,2025,Payroll,EMP-00638,Finance,Controller,Full-time,152750.24,12729.19,2808.96,3089.76,12448.39,USD,Processed
PAY-009655,2025-05-06,2025-05,Q2 2025,2025,Payroll,EMP-00638,Finance,Controller,Full-time,152750.24,12729.19,1594.66,3373.77,10950.08,USD,Pending
PAY-009656,2025-06-05,2025-06,Q2 2025,2025,Payroll,EMP-00638,Finance,Controller,Full-time,152750.24,12729.19,509.32,2822.29,10416.22,USD,Pending
PAY-009657,2025-07-05,2025-07,Q3 2025,2025,Payroll,EMP-00638,Finance,Controller,Full-time,152750.24,12729.19,2184.05,3334.52,11578.72,USD,Processed
PAY-009658,2025-08-04,2025-08,Q3 2025,2025,Payroll,EMP-00638,Finance,Controller,Full-time,152750.24,12729.19,2893.48,3770.68,11851.99,USD,Processed
PAY-009659,2025-09-03,2025-09,Q3 2025,2025,Payroll,EMP-00638,Finance,Controller,Full-time,152750.24,12729.19,795.57,2985.94,10538.82,USD,Processed
PAY-009660,2025-10-03,2025-10,Q4 2025,2025,Payroll,EMP-00638,Finance,Controller,Full-time,152750.24,12729.19,1507.48,3277.58,10959.09,USD,Processed
PAY-009661,2025-11-02,2025-11,Q4 2025,2025,Payroll,EMP-00638,Finance,Controller,Full-time,152750.24,12729.19,2575.53,3658.41,11646.31,USD,Processed
PAY-009662,2025-12-02,2025-12,Q4 2025,2025,Payroll,EMP-00638,Finance,Controller,Full-time,152750.24,12729.19,350.49,3020.63,10059.05,USD,Processed
PAY-009663,2020-11-21,2020-11,Q4 2020,2020,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,694.51,3521.85,10167.43,USD,Processed
PAY-009664,2020-12-21,2020-12,Q4 2020,2020,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,365.19,3837.22,9522.74,USD,Processed
PAY-009665,2021-01-20,2021-01,Q1 2021,2021,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,2306.08,2965.16,12335.69,USD,Processed
PAY-009666,2021-02-19,2021-02,Q1 2021,2021,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,13.82,3480.6,9527.99,USD,Processed
PAY-009667,2021-03-21,2021-03,Q1 2021,2021,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,2748.36,3432.76,12310.37,USD,Processed
PAY-009668,2021-04-20,2021-04,Q2 2021,2021,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,2977.71,3668.14,12304.34,USD,Processed
PAY-009669,2021-05-20,2021-05,Q2 2021,2021,Payroll,EMP-00639,Engineering,Senior Engineer,Contract,155937.23,12994.77,216.75,3066.45,10145.07,USD,Processed
PAY-009670,2021-06-19,2021-06,Q2 2021,2021,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,2824.82,3833.6,11985.99,USD,Processed
PAY-009671,2021-07-19,2021-07,Q3 2021,2021,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,530.76,3233.15,10292.38,USD,Processed
PAY-009672,2021-08-18,2021-08,Q3 2021,2021,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,3157.95,3550.95,12601.77,USD,Processed
PAY-009673,2021-09-17,2021-09,Q3 2021,2021,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,1813.26,3447.96,11360.07,USD,Processed
PAY-009674,2021-10-17,2021-10,Q4 2021,2021,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,699.46,3494.9,10199.33,USD,Processed
PAY-009675,2021-11-16,2021-11,Q4 2021,2021,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,3020.12,2984.37,13030.52,USD,Processed
PAY-009676,2021-12-16,2021-12,Q4 2021,2021,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,25.69,2878.02,10142.44,USD,Processed
PAY-009677,2022-01-15,2022-01,Q1 2022,2022,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,1154.26,3089.33,11059.7,USD,Processed
PAY-009678,2022-02-14,2022-02,Q1 2022,2022,Payroll,EMP-00639,Engineering,Senior Engineer,Contract,155937.23,12994.77,2600.83,3316.66,12278.94,USD,Processed
PAY-009679,2022-03-16,2022-03,Q1 2022,2022,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,1329.91,3614.52,10710.16,USD,Processed
PAY-009680,2022-04-15,2022-04,Q2 2022,2022,Payroll,EMP-00639,Engineering,Senior Engineer,Part-time,155937.23,12994.77,944.86,3254.03,10685.6,USD,Processed
PAY-009681,2022-05-15,2022-05,Q2 2022,2022,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,2820.36,3611.44,12203.69,USD,Processed
PAY-009682,2022-06-14,2022-06,Q2 2022,2022,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,2173.39,3842.03,11326.13,USD,Processed
PAY-009683,2022-07-14,2022-07,Q3 2022,2022,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,392.09,3866.7,9520.16,USD,Processed
PAY-009684,2022-08-13,2022-08,Q3 2022,2022,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,1752.7,3199.98,11547.49,USD,Processed
PAY-009685,2022-09-12,2022-09,Q3 2022,2022,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,452.56,3505.94,9941.39,USD,Pending
PAY-009686,2022-10-12,2022-10,Q4 2022,2022,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,466.87,3283.98,10177.66,USD,Processed
PAY-009687,2022-11-11,2022-11,Q4 2022,2022,Payroll,EMP-00639,Engineering,Senior Engineer,Contract,155937.23,12994.77,2122.57,3608.87,11508.47,USD,Processed
PAY-009688,2022-12-11,2022-12,Q4 2022,2022,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,2496.14,3790.78,11700.13,USD,Processed
PAY-009689,2023-01-10,2023-01,Q1 2023,2023,Payroll,EMP-00639,Engineering,Senior Engineer,Full-time,155937.23,12994.77,2183.99,3787.97,11390.79,USD,Processed
PAY-009690,2020-12-27,2020-12,Q4 2020,2020,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,1457.83,3919.56,13698.28,USD,Processed
PAY-009691,2021-01-26,2021-01,Q1 2021,2021,Payroll,EMP-00640,Engineering,Engineering Manager,Contract,193920.16,16160.01,1486.41,4162.26,13484.16,USD,Processed
PAY-009692,2021-02-25,2021-02,Q1 2021,2021,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,1777.81,3833.2,14104.62,USD,Processed
PAY-009693,2021-03-27,2021-03,Q1 2021,2021,Payroll,EMP-00640,Engineering,Engineering Manager,Contract,193920.16,16160.01,2470.56,4019.73,14610.84,USD,Processed
PAY-009694,2021-04-26,2021-04,Q2 2021,2021,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,1880.5,4266.22,13774.29,USD,Processed
PAY-009695,2021-05-26,2021-05,Q2 2021,2021,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,657.78,4353.96,12463.83,USD,Processed
PAY-009696,2021-06-25,2021-06,Q2 2021,2021,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,3165.53,4487.36,14838.18,USD,Processed
PAY-009697,2021-07-25,2021-07,Q3 2021,2021,Payroll,EMP-00640,Engineering,Engineering Manager,Contract,193920.16,16160.01,1991.81,3892.09,14259.73,USD,Processed
PAY-009698,2021-08-24,2021-08,Q3 2021,2021,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,1792.44,4819.25,13133.2,USD,Processed
PAY-009699,2021-09-23,2021-09,Q3 2021,2021,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,4000.64,3792.83,16367.82,USD,Processed
PAY-009700,2021-10-23,2021-10,Q4 2021,2021,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,3717.32,3869.54,16007.79,USD,Processed
PAY-009701,2021-11-22,2021-11,Q4 2021,2021,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,1876.6,4658.36,13378.25,USD,Processed
PAY-009702,2021-12-22,2021-12,Q4 2021,2021,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,2462.33,4361.72,14260.62,USD,Processed
PAY-009703,2022-01-21,2022-01,Q1 2022,2022,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,2352.59,4636.42,13876.18,USD,Processed
PAY-009704,2022-02-20,2022-02,Q1 2022,2022,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,3022.56,3842.79,15339.78,USD,Processed
PAY-009705,2022-03-22,2022-03,Q1 2022,2022,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,390.78,4411.35,12139.44,USD,Processed
PAY-009706,2022-04-21,2022-04,Q2 2022,2022,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,3838.38,4397.43,15600.96,USD,Processed
PAY-009707,2022-05-21,2022-05,Q2 2022,2022,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,3509.36,4050.56,15618.81,USD,Processed
PAY-009708,2022-06-20,2022-06,Q2 2022,2022,Payroll,EMP-00640,Engineering,Engineering Manager,Contract,193920.16,16160.01,2797.84,4156.81,14801.04,USD,Processed
PAY-009709,2022-07-20,2022-07,Q3 2022,2022,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,3997.83,4200.99,15956.85,USD,Processed
PAY-009710,2022-08-19,2022-08,Q3 2022,2022,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,336.27,4149.43,12346.85,USD,Processed
PAY-009711,2022-09-18,2022-09,Q3 2022,2022,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,2849.59,3676.96,15332.64,USD,Processed
PAY-009712,2022-10-18,2022-10,Q4 2022,2022,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,1416.42,3749.08,13827.35,USD,Processed
PAY-009713,2022-11-17,2022-11,Q4 2022,2022,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,3590.05,3833.16,15916.9,USD,Processed
PAY-009714,2022-12-17,2022-12,Q4 2022,2022,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,3833.65,4260.92,15732.74,USD,Processed
PAY-009715,2023-01-16,2023-01,Q1 2023,2023,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,1309.69,3638.42,13831.28,USD,Processed
PAY-009716,2023-02-15,2023-02,Q1 2023,2023,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,1526.5,4650.89,13035.62,USD,Processed
PAY-009717,2023-03-17,2023-03,Q1 2023,2023,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,2494.01,4581.93,14072.09,USD,Processed
PAY-009718,2023-04-16,2023-04,Q2 2023,2023,Payroll,EMP-00640,Engineering,Engineering Manager,Full-time,193920.16,16160.01,2167.44,4140.58,14186.87,USD,Processed
PAY-009719,2020-03-20,2020-03,Q1 2020,2020,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,830.26,1500.42,4894.78,USD,Processed
PAY-009720,2020-04-19,2020-04,Q2 2020,2020,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,445.61,1653.39,4357.16,USD,Processed
PAY-009721,2020-05-19,2020-05,Q2 2020,2020,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,1001.77,1253.23,5313.48,USD,Processed
PAY-009722,2020-06-18,2020-06,Q2 2020,2020,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,1061.07,1534.58,5091.43,USD,Processed
PAY-009723,2020-07-18,2020-07,Q3 2020,2020,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,1059.57,1551.68,5072.83,USD,Processed
PAY-009724,2020-08-17,2020-08,Q3 2020,2020,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,12.53,1513.7,4063.77,USD,Processed
PAY-009725,2020-09-16,2020-09,Q3 2020,2020,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,1072.55,1248.7,5388.79,USD,Processed
PAY-009726,2020-10-16,2020-10,Q4 2020,2020,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,998.03,1561.87,5001.1,USD,Pending
PAY-009727,2020-11-15,2020-11,Q4 2020,2020,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,129.27,1628.11,4066.1,USD,Processed
PAY-009728,2020-12-15,2020-12,Q4 2020,2020,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,584.94,1514.67,4635.21,USD,Processed
PAY-009729,2021-01-14,2021-01,Q1 2021,2021,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,35.05,1299.84,4300.15,USD,Processed
PAY-009730,2021-02-13,2021-02,Q1 2021,2021,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,276.91,1243.3,4598.55,USD,Processed
PAY-009731,2021-03-15,2021-03,Q1 2021,2021,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,1145.05,1283.29,5426.7,USD,Processed
PAY-009732,2021-04-14,2021-04,Q2 2021,2021,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,1133.14,1265.71,5432.37,USD,Processed
PAY-009733,2021-05-14,2021-05,Q2 2021,2021,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,1377.3,1643.68,5298.56,USD,Processed
PAY-009734,2021-06-13,2021-06,Q2 2021,2021,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,937.98,1354.3,5148.62,USD,Processed
PAY-009735,2021-07-13,2021-07,Q3 2021,2021,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,238.83,1477.4,4326.37,USD,Processed
PAY-009736,2021-08-12,2021-08,Q3 2021,2021,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,434.19,1237.47,4761.66,USD,Processed
PAY-009737,2021-09-11,2021-09,Q3 2021,2021,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,1216.72,1436.77,5344.89,USD,Processed
PAY-009738,2021-10-11,2021-10,Q4 2021,2021,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,1376.26,1662.22,5278.98,USD,Processed
PAY-009739,2021-11-10,2021-11,Q4 2021,2021,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,1101.66,1261.34,5405.26,USD,Processed
PAY-009740,2021-12-10,2021-12,Q4 2021,2021,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,996.32,1341.17,5220.09,USD,Processed
PAY-009741,2022-01-09,2022-01,Q1 2022,2022,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,772.96,1450.25,4887.65,USD,Processed
PAY-009742,2022-02-08,2022-02,Q1 2022,2022,Payroll,EMP-00641,Marketing,Content Specialist,Part-time,66779.29,5564.94,771.72,1450.74,4885.92,USD,Processed
PAY-009743,2022-03-10,2022-03,Q1 2022,2022,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,184.45,1349.58,4399.81,USD,Processed
PAY-009744,2022-04-09,2022-04,Q2 2022,2022,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,534.36,1407.02,4692.28,USD,Processed
PAY-009745,2022-05-09,2022-05,Q2 2022,2022,Payroll,EMP-00641,Marketing,Content Specialist,Full-time,66779.29,5564.94,1199.56,1562.52,5201.98,USD,Processed
PAY-009746,2020-11-03,2020-11,Q4 2020,2020,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,69.29,2484.71,6666.58,USD,Processed
PAY-009747,2020-12-03,2020-12,Q4 2020,2020,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,505.05,2306.15,7280.9,USD,Processed
PAY-009748,2021-01-02,2021-01,Q1 2021,2021,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,1363.23,2255.76,8189.47,USD,Processed
PAY-009749,2021-02-01,2021-02,Q1 2021,2021,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,382.32,2132.66,7331.66,USD,Processed
PAY-009750,2021-03-03,2021-03,Q1 2021,2021,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,1880.82,2605.95,8356.87,USD,Processed
PAY-009751,2021-04-02,2021-04,Q2 2021,2021,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,1347.48,2050.98,8378.5,USD,Processed
PAY-009752,2021-05-02,2021-05,Q2 2021,2021,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,604.05,2183.82,7502.23,USD,Processed
PAY-009753,2021-06-01,2021-06,Q2 2021,2021,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,1509.58,2355.26,8236.32,USD,Processed
PAY-009754,2021-07-01,2021-07,Q3 2021,2021,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,978.72,2354.9,7705.82,USD,Processed
PAY-009755,2021-07-31,2021-07,Q3 2021,2021,Payroll,EMP-00642,HR,HR Manager,Contract,108983.98,9082.0,959.14,2030.25,8010.89,USD,Processed
PAY-009756,2021-08-30,2021-08,Q3 2021,2021,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,2102.71,2512.74,8671.97,USD,Processed
PAY-009757,2021-09-29,2021-09,Q3 2021,2021,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,2126.08,2164.35,9043.73,USD,Processed
PAY-009758,2021-10-29,2021-10,Q4 2021,2021,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,1703.09,2618.05,8167.04,USD,Processed
PAY-009759,2021-11-28,2021-11,Q4 2021,2021,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,592.04,2270.47,7403.57,USD,Processed
PAY-009760,2021-12-28,2021-12,Q4 2021,2021,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,431.06,2003.91,7509.15,USD,Processed
PAY-009761,2022-01-27,2022-01,Q1 2022,2022,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,784.36,2637.81,7228.55,USD,Processed
PAY-009762,2022-02-26,2022-02,Q1 2022,2022,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,348.68,2345.11,7085.57,USD,Processed
PAY-009763,2022-03-28,2022-03,Q1 2022,2022,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,2057.82,2312.93,8826.89,USD,Processed
PAY-009764,2022-04-27,2022-04,Q2 2022,2022,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,532.75,2063.13,7551.62,USD,Processed
PAY-009765,2022-05-27,2022-05,Q2 2022,2022,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,280.03,2191.03,7171.0,USD,Processed
PAY-009766,2022-06-26,2022-06,Q2 2022,2022,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,571.95,2397.99,7255.96,USD,Processed
PAY-009767,2022-07-26,2022-07,Q3 2022,2022,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,434.73,2524.35,6992.38,USD,Processed
PAY-009768,2022-08-25,2022-08,Q3 2022,2022,Payroll,EMP-00642,HR,HR Manager,Contract,108983.98,9082.0,1321.8,2689.24,7714.56,USD,Processed
PAY-009769,2022-09-24,2022-09,Q3 2022,2022,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,714.78,2294.77,7502.01,USD,Processed
PAY-009770,2022-10-24,2022-10,Q4 2022,2022,Payroll,EMP-00642,HR,HR Manager,Contract,108983.98,9082.0,1749.46,2290.61,8540.85,USD,Processed
PAY-009771,2022-11-23,2022-11,Q4 2022,2022,Payroll,EMP-00642,HR,HR Manager,Full-time,108983.98,9082.0,296.93,2016.22,7362.71,USD,Processed
PAY-009772,2022-01-05,2022-01,Q1 2022,2022,Payroll,EMP-00643,Marketing,Content Specialist,Part-time,71302.53,5941.88,1194.63,1523.68,5612.83,USD,Processed
PAY-009773,2022-02-04,2022-02,Q1 2022,2022,Payroll,EMP-00643,Marketing,Content Specialist,Full-time,71302.53,5941.88,1438.83,1638.25,5742.46,USD,Processed
PAY-009774,2022-03-06,2022-03,Q1 2022,2022,Payroll,EMP-00643,Marketing,Content Specialist,Contract,71302.53,5941.88,1130.91,1768.84,5303.95,USD,Processed
PAY-009775,2022-04-05,2022-04,Q2 2022,2022,Payroll,EMP-00643,Marketing,Content Specialist,Contract,71302.53,5941.88,1229.0,1355.44,5815.44,USD,Processed
PAY-009776,2022-05-05,2022-05,Q2 2022,2022,Payroll,EMP-00643,Marketing,Content Specialist,Full-time,71302.53,5941.88,1176.86,1459.31,5659.43,USD,Processed
PAY-009777,2022-06-04,2022-06,Q2 2022,2022,Payroll,EMP-00643,Marketing,Content Specialist,Full-time,71302.53,5941.88,210.71,1507.7,4644.89,USD,Processed
PAY-009778,2022-01-30,2022-01,Q1 2022,2022,Payroll,EMP-00644,Support,Customer Success Mgr,Full-time,86288.97,7190.75,177.59,1612.31,5756.03,USD,Processed
PAY-009779,2022-03-01,2022-03,Q1 2022,2022,Payroll,EMP-00644,Support,Customer Success Mgr,Contract,86288.97,7190.75,351.4,1593.62,5948.53,USD,Processed
PAY-009780,2022-03-31,2022-03,Q1 2022,2022,Payroll,EMP-00644,Support,Customer Success Mgr,Full-time,86288.97,7190.75,212.76,1941.77,5461.74,USD,Processed
PAY-009781,2022-04-30,2022-04,Q2 2022,2022,Payroll,EMP-00644,Support,Customer Success Mgr,Full-time,86288.97,7190.75,412.17,1878.88,5724.04,USD,Processed
PAY-009782,2022-05-30,2022-05,Q2 2022,2022,Payroll,EMP-00644,Support,Customer Success Mgr,Full-time,86288.97,7190.75,723.75,1926.05,5988.45,USD,Processed
PAY-009783,2022-06-29,2022-06,Q2 2022,2022,Payroll,EMP-00644,Support,Customer Success Mgr,Contract,86288.97,7190.75,254.48,1584.0,5861.23,USD,Processed
PAY-009784,2022-07-29,2022-07,Q3 2022,2022,Payroll,EMP-00644,Support,Customer Success Mgr,Part-time,86288.97,7190.75,1631.77,1585.0,7237.52,USD,Processed
PAY-009785,2022-08-28,2022-08,Q3 2022,2022,Payroll,EMP-00644,Support,Customer Success Mgr,Full-time,86288.97,7190.75,1278.8,2135.09,6334.46,USD,Processed
PAY-009786,2022-09-27,2022-09,Q3 2022,2022,Payroll,EMP-00644,Support,Customer Success Mgr,Full-time,86288.97,7190.75,921.34,1701.65,6410.44,USD,Processed
PAY-009787,2022-10-27,2022-10,Q4 2022,2022,Payroll,EMP-00644,Support,Customer Success Mgr,Full-time,86288.97,7190.75,1796.96,1656.01,7331.7,USD,Processed
PAY-009788,2022-11-26,2022-11,Q4 2022,2022,Payroll,EMP-00644,Support,Customer Success Mgr,Full-time,86288.97,7190.75,136.25,1733.75,5593.25,USD,Processed
PAY-009789,2022-12-26,2022-12,Q4 2022,2022,Payroll,EMP-00644,Support,Customer Success Mgr,Full-time,86288.97,7190.75,1107.72,1920.84,6377.63,USD,Processed
PAY-009790,2023-01-25,2023-01,Q1 2023,2023,Payroll,EMP-00644,Support,Customer Success Mgr,Contract,86288.97,7190.75,36.35,1983.55,5243.55,USD,Pending
PAY-009791,2023-02-24,2023-02,Q1 2023,2023,Payroll,EMP-00644,Support,Customer Success Mgr,Full-time,86288.97,7190.75,508.1,2152.42,5546.43,USD,Processed
PAY-009792,2023-03-26,2023-03,Q1 2023,2023,Payroll,EMP-00644,Support,Customer Success Mgr,Contract,86288.97,7190.75,814.7,1713.05,6292.4,USD,Processed
PAY-009793,2023-04-25,2023-04,Q2 2023,2023,Payroll,EMP-00644,Support,Customer Success Mgr,Full-time,86288.97,7190.75,431.51,1747.31,5874.95,USD,Processed
PAY-009794,2023-05-25,2023-05,Q2 2023,2023,Payroll,EMP-00644,Support,Customer Success Mgr,Full-time,86288.97,7190.75,1761.75,1690.55,7261.95,USD,Processed
PAY-009795,2023-06-24,2023-06,Q2 2023,2023,Payroll,EMP-00644,Support,Customer Success Mgr,Part-time,86288.97,7190.75,700.13,1924.28,5966.6,USD,Processed
PAY-009796,2023-07-24,2023-07,Q3 2023,2023,Payroll,EMP-00644,Support,Customer Success Mgr,Full-time,86288.97,7190.75,195.84,1588.76,5797.83,USD,Pending
PAY-009797,2023-08-23,2023-08,Q3 2023,2023,Payroll,EMP-00644,Support,Customer Success Mgr,Full-time,86288.97,7190.75,1304.13,2041.78,6453.1,USD,Processed
PAY-009798,2023-09-22,2023-09,Q3 2023,2023,Payroll,EMP-00644,Support,Customer Success Mgr,Full-time,86288.97,7190.75,999.39,1652.56,6537.58,USD,Processed
PAY-009799,2022-10-06,2022-10,Q4 2022,2022,Payroll,EMP-00645,Marketing,Marketing Manager,Full-time,84603.24,7050.27,312.65,2099.45,5263.47,USD,Processed
PAY-009800,2022-11-05,2022-11,Q4 2022,2022,Payroll,EMP-00645,Marketing,Marketing Manager,Full-time,84603.24,7050.27,1590.45,1983.48,6657.24,USD,Processed
PAY-009801,2022-12-05,2022-12,Q4 2022,2022,Payroll,EMP-00645,Marketing,Marketing Manager,Full-time,84603.24,7050.27,1601.97,1817.66,6834.58,USD,Processed
PAY-009802,2023-01-04,2023-01,Q1 2023,2023,Payroll,EMP-00645,Marketing,Marketing Manager,Contract,84603.24,7050.27,1352.54,2008.0,6394.81,USD,Processed
PAY-009803,2023-02-03,2023-02,Q1 2023,2023,Payroll,EMP-00645,Marketing,Marketing Manager,Full-time,84603.24,7050.27,734.1,2050.07,5734.3,USD,Processed
PAY-009804,2023-03-05,2023-03,Q1 2023,2023,Payroll,EMP-00645,Marketing,Marketing Manager,Full-time,84603.24,7050.27,23.59,2109.82,4964.04,USD,Processed
PAY-009805,2023-04-04,2023-04,Q2 2023,2023,Payroll,EMP-00645,Marketing,Marketing Manager,Part-time,84603.24,7050.27,231.05,2001.13,5280.19,USD,Processed
PAY-009806,2023-05-04,2023-05,Q2 2023,2023,Payroll,EMP-00645,Marketing,Marketing Manager,Full-time,84603.24,7050.27,818.17,1954.63,5913.81,USD,Processed
PAY-009807,2023-06-03,2023-06,Q2 2023,2023,Payroll,EMP-00645,Marketing,Marketing Manager,Part-time,84603.24,7050.27,769.56,1992.56,5827.27,USD,Processed
